sales_id,order_id,product_id,price_per_unit,quantity,total_price
66592,18714,633,398,6,2388
66593,18715,195,255,6,1530
66594,18715,407,422,3,1266
66595,18715,83,340,7,2380
66596,18716,1151,188,10,1880
66597,18716,904,427,5,2135
66598,18717,1029,393,6,2358
66599,18717,671,272,4,1088
66600,18717,183,439,8,3512
66601,18717,1235,255,6,1530
66602,18717,522,185,1,185
66603,18718,1084,399,7,2793
66604,18718,485,397,2,794
66605,18718,835,82,8,656
66606,18718,1181,499,3,1497
66607,18719,431,130,9,1170
66608,18719,470,325,4,1300
66609,18720,415,99,3,297
66610,18720,634,306,8,2448
66611,18720,981,72,9,648
66612,18720,776,102,7,714
66613,18721,511,104,8,832
66614,18721,612,129,10,1290
66615,18722,240,260,2,520
66616,18722,773,257,7,1799
66617,18722,74,277,6,1662
66618,18722,795,262,2,524
66619,18722,746,61,8,488
66620,18723,352,59,7,413
66621,18723,579,478,8,3824
66622,18724,273,41,4,164
66623,18724,3,171,7,1197
66624,18724,65,282,3,846
66625,18724,1177,150,3,450
66626,18725,929,189,9,1701
66627,18725,840,320,10,3200
66628,18725,202,262,4,1048
66629,18725,77,170,2,340
66630,18725,1118,413,8,3304
66631,18726,1060,161,8,1288
66632,18726,600,288,3,864
66633,18726,714,254,7,1778
66634,18726,177,342,4,1368
66635,18727,674,78,2,156
66636,18727,994,402,1,402
66637,18728,1071,263,3,789
66638,18728,44,316,10,3160
66639,18728,134,447,1,447
66640,18728,61,492,3,1476
66641,18729,369,96,7,672
66642,18729,627,128,10,1280
66643,18729,577,66,4,264
66644,18729,1030,48,9,432
66645,18730,573,389,4,1556
66646,18730,222,229,5,1145
66647,18730,332,33,7,231
66648,18731,883,388,8,3104
66649,18731,631,212,3,636
66650,18731,857,161,5,805
66651,18731,400,323,1,323
66652,18732,673,450,6,2700
66653,18732,566,147,9,1323
66654,18732,937,427,4,1708
66655,18732,1204,222,10,2220
66656,18732,161,211,5,1055
66657,18733,281,98,5,490
66658,18733,1072,447,5,2235
66659,18733,1256,379,10,3790
66660,18734,1229,250,8,2000
66661,18734,949,32,6,192
66662,18735,872,460,10,4600
66663,18735,1174,275,10,2750
66664,18735,430,198,10,1980
66665,18736,1087,158,9,1422
66666,18736,1117,386,1,386
66667,18736,1018,18,1,18
66668,18737,1225,467,4,1868
66669,18737,712,174,4,696
66670,18738,750,359,1,359
66671,18738,338,200,1,200
66672,18738,1026,142,8,1136
66673,18738,1155,89,2,178
66674,18739,862,354,7,2478
66675,18739,843,115,1,115
66676,18739,1213,323,10,3230
66677,18740,907,483,6,2898
66678,18740,1248,415,4,1660
66679,18740,308,86,3,258
66680,18740,539,476,5,2380
66681,18740,588,392,10,3920
66682,18741,715,305,7,2135
66683,18741,1167,387,5,1935
66684,18741,498,112,3,336
66685,18741,1173,228,3,684
66686,18741,1222,115,2,230
66687,18742,78,204,10,2040
66688,18742,701,190,4,760
66689,18743,564,321,4,1284
66690,18743,184,225,10,2250
66691,18743,848,405,3,1215
66692,18743,762,68,1,68
66693,18743,760,336,8,2688
66694,18744,856,59,2,118
66695,18744,823,267,7,1869
66696,18744,156,372,9,3348
66697,18744,473,486,3,1458
66698,18744,845,500,8,4000
66699,18745,496,310,4,1240
66700,18745,213,257,1,257
66701,18745,62,266,2,532
66702,18745,972,242,6,1452
66703,18746,206,467,1,467
66704,18746,687,320,10,3200
66705,18746,996,74,3,222
66706,18746,1117,169,9,1521
66707,18746,1126,464,5,2320
66708,18747,749,66,7,462
66709,18747,1173,34,7,238
66710,18747,577,40,7,280
66711,18748,269,313,7,2191
66712,18748,726,404,1,404
66713,18748,219,371,9,3339
66714,18749,882,44,3,132
66715,18749,815,415,3,1245
66716,18749,1142,431,3,1293
66717,18749,885,288,7,2016
66718,18750,818,333,5,1665
66719,18750,471,51,4,204
66720,18750,409,135,5,675
66721,18750,1092,116,10,1160
66722,18751,277,191,10,1910
66723,18751,1126,17,10,170
66724,18751,11,372,10,3720
66725,18751,1139,417,5,2085
66726,18752,989,340,1,340
66727,18752,124,242,3,726
66728,18753,789,266,3,798
66729,18753,164,223,7,1561
66730,18753,425,369,5,1845
66731,18753,319,321,6,1926
66732,18754,168,294,3,882
66733,18754,640,153,1,153
66734,18754,597,219,1,219
66735,18755,528,90,1,90
66736,18755,1121,24,8,192
66737,18755,366,296,1,296
66738,18755,1236,35,7,245
66739,18755,837,343,8,2744
66740,18756,664,174,1,174
66741,18756,793,28,8,224
66742,18756,1124,139,7,973
66743,18757,191,228,9,2052
66744,18757,822,258,8,2064
66745,18757,457,371,2,742
66746,18758,1033,68,10,680
66747,18758,1212,85,4,340
66748,18758,418,353,8,2824
66749,18758,1207,435,2,870
66750,18758,901,115,5,575
66751,18759,523,393,6,2358
66752,18759,1183,294,2,588
66753,18759,101,73,10,730
66754,18759,321,308,3,924
66755,18759,392,298,8,2384
66756,18760,323,196,1,196
66757,18760,1219,230,8,1840
66758,18760,1235,465,9,4185
66759,18761,130,46,10,460
66760,18761,1250,358,3,1074
66761,18762,24,184,5,920
66762,18762,322,431,7,3017
66763,18762,490,283,7,1981
66764,18762,1121,471,7,3297
66765,18763,818,476,10,4760
66766,18763,549,353,7,2471
66767,18763,797,56,7,392
66768,18764,979,261,6,1566
66769,18764,10,215,8,1720
66770,18764,1218,370,8,2960
66771,18765,578,321,1,321
66772,18765,837,141,10,1410
66773,18765,420,90,2,180
66774,18765,1030,13,1,13
66775,18765,427,290,5,1450
66776,18766,737,75,2,150
66777,18766,17,319,7,2233
66778,18767,70,467,2,934
66779,18767,935,221,4,884
66780,18767,727,40,7,280
66781,18767,546,242,3,726
66782,18768,830,499,5,2495
66783,18768,253,416,2,832
66784,18768,1240,194,7,1358
66785,18768,566,485,5,2425
66786,18769,593,229,10,2290
66787,18769,593,295,8,2360
66788,18769,14,42,3,126
66789,18770,1222,43,7,301
66790,18770,1071,432,10,4320
66791,18770,251,213,8,1704
66792,18771,457,276,8,2208
66793,18771,687,410,4,1640
66794,18772,95,161,4,644
66795,18772,937,95,7,665
66796,18773,822,439,10,4390
66797,18773,759,426,6,2556
66798,18773,311,75,8,600
66799,18774,663,276,4,1104
66800,18774,617,312,10,3120
66801,18774,69,34,5,170
66802,18774,1055,44,10,440
66803,18774,563,264,9,2376
66804,18775,123,452,3,1356
66805,18775,1195,264,6,1584
66806,18775,228,474,7,3318
66807,18775,1025,451,6,2706
66808,18775,85,485,1,485
66809,18776,80,41,5,205
66810,18776,519,484,8,3872
66811,18776,1168,481,3,1443
66812,18776,39,14,9,126
66813,18777,830,246,8,1968
66814,18777,1249,20,10,200
66815,18777,713,215,1,215
66816,18778,625,36,3,108
66817,18778,1139,260,2,520
66818,18778,290,61,6,366
66819,18778,640,367,9,3303
66820,18778,80,318,6,1908
66821,18779,374,166,3,498
66822,18779,18,167,6,1002
66823,18779,304,497,1,497
66824,18780,924,281,4,1124
66825,18780,817,177,9,1593
66826,18781,303,341,9,3069
66827,18781,114,79,9,711
66828,18781,564,162,5,810
66829,18782,175,205,9,1845
66830,18782,844,422,4,1688
66831,18782,296,272,6,1632
66832,18782,652,319,5,1595
66833,18782,796,210,5,1050
66834,18783,1004,47,10,470
66835,18783,726,172,8,1376
66836,18783,455,440,6,2640
66837,18784,386,319,3,957
66838,18784,1196,124,7,868
66839,18784,1258,450,10,4500
66840,18784,117,180,3,540
66841,18784,969,110,10,1100
66842,18785,204,181,8,1448
66843,18785,313,108,3,324
66844,18786,399,457,3,1371
66845,18786,475,354,9,3186
66846,18786,488,489,10,4890
66847,18786,753,141,7,987
66848,18786,1251,69,10,690
66849,18787,661,75,8,600
66850,18787,405,229,8,1832
66851,18787,1049,351,6,2106
66852,18787,1002,483,7,3381
66853,18788,68,72,1,72
66854,18788,1231,379,4,1516
66855,18788,1222,390,9,3510
66856,18789,1216,333,4,1332
66857,18789,302,334,2,668
66858,18789,1141,314,1,314
66859,18789,886,378,6,2268
66860,18789,786,383,5,1915
66861,18790,870,249,1,249
66862,18790,304,434,1,434
66863,18790,387,129,6,774
66864,18791,829,372,8,2976
66865,18791,707,325,7,2275
66866,18791,1115,244,3,732
66867,18792,779,459,7,3213
66868,18792,1221,442,1,442
66869,18793,950,21,7,147
66870,18793,74,31,7,217
66871,18793,294,204,10,2040
66872,18793,593,201,7,1407
66873,18794,523,58,8,464
66874,18794,1167,38,1,38
66875,18795,39,148,2,296
66876,18795,189,492,9,4428
66877,18795,1023,347,5,1735
66878,18795,804,161,7,1127
66879,18796,82,326,5,1630
66880,18796,1029,278,6,1668
66881,18797,911,168,10,1680
66882,18797,922,350,3,1050
66883,18797,978,92,5,460
66884,18798,742,165,6,990
66885,18798,874,411,9,3699
66886,18798,518,211,4,844
66887,18799,72,416,3,1248
66888,18799,1049,173,10,1730
66889,18799,1173,35,9,315
66890,18799,144,473,10,4730
66891,18799,280,226,1,226
66892,18800,121,221,8,1768
66893,18800,1248,12,4,48
66894,18800,1095,222,10,2220
66895,18800,342,66,6,396
66896,18801,1018,405,4,1620
66897,18801,108,458,4,1832
66898,18801,969,85,7,595
66899,18801,496,267,3,801
66900,18801,961,216,7,1512
66901,18802,395,274,10,2740
66902,18802,560,312,6,1872
66903,18802,1022,193,5,965
66904,18802,118,433,2,866
66905,18802,1185,23,6,138
66906,18803,991,234,7,1638
66907,18803,777,463,6,2778
66908,18804,324,131,8,1048
66909,18804,1228,151,6,906
66910,18805,1169,96,8,768
66911,18805,610,268,4,1072
66912,18805,872,113,7,791
66913,18805,705,125,4,500
66914,18806,636,348,3,1044
66915,18806,845,44,3,132
66916,18806,289,30,7,210
66917,18806,1126,333,1,333
66918,18807,225,34,7,238
66919,18807,1051,216,10,2160
66920,18807,993,388,7,2716
66921,18807,101,358,3,1074
66922,18808,607,223,9,2007
66923,18808,1008,208,10,2080
66924,18808,990,101,9,909
66925,18809,872,277,2,554
66926,18809,1237,269,1,269
66927,18809,352,114,10,1140
66928,18809,391,355,1,355
66929,18809,918,482,9,4338
66930,18810,5,83,10,830
66931,18810,887,295,3,885
66932,18810,950,302,8,2416
66933,18810,409,325,4,1300
66934,18811,68,10,4,40
66935,18811,639,293,1,293
66936,18812,435,419,1,419
66937,18812,1061,477,7,3339
66938,18812,720,230,2,460
66939,18812,84,393,8,3144
66940,18812,321,270,3,810
66941,18813,470,297,6,1782
66942,18813,1144,258,2,516
66943,18813,979,364,5,1820
66944,18813,1030,81,7,567
66945,18813,182,409,10,4090
66946,18814,451,20,1,20
66947,18814,8,307,3,921
66948,18814,65,454,1,454
66949,18814,15,359,6,2154
66950,18814,52,236,5,1180
66951,18815,761,96,1,96
66952,18815,1036,242,8,1936
66953,18815,479,147,10,1470
66954,18816,955,173,8,1384
66955,18816,59,339,3,1017
66956,18816,688,218,4,872
66957,18816,111,263,3,789
66958,18816,257,94,7,658
66959,18817,384,376,2,752
66960,18817,771,209,7,1463
66961,18817,469,448,1,448
66962,18817,191,231,9,2079
66963,18818,1204,421,7,2947
66964,18818,597,231,2,462
66965,18818,138,318,9,2862
66966,18818,913,463,1,463
66967,18819,1116,197,9,1773
66968,18819,598,386,6,2316
66969,18819,658,430,8,3440
66970,18820,704,259,4,1036
66971,18820,1208,497,1,497
66972,18820,744,272,10,2720
66973,18820,381,67,8,536
66974,18820,686,18,4,72
66975,18821,851,22,6,132
66976,18821,1234,23,9,207
66977,18822,716,259,1,259
66978,18822,219,453,10,4530
66979,18822,1200,280,2,560
66980,18823,968,29,9,261
66981,18823,591,339,4,1356
66982,18823,907,30,9,270
66983,18823,985,443,5,2215
66984,18823,271,149,6,894
66985,18824,820,439,8,3512
66986,18824,327,251,5,1255
66987,18825,743,61,2,122
66988,18825,750,210,7,1470
66989,18825,1191,93,1,93
66990,18825,736,98,1,98
66991,18826,66,288,10,2880
66992,18826,712,163,4,652
66993,18826,130,137,10,1370
66994,18826,297,11,9,99
66995,18827,804,465,1,465
66996,18827,287,367,8,2936
66997,18827,707,459,2,918
66998,18827,13,487,1,487
66999,18827,134,481,8,3848
67000,18828,411,179,9,1611
67001,18828,911,60,2,120
67002,18828,396,272,1,272
67003,18828,903,267,7,1869
67004,18829,1057,330,7,2310
67005,18829,611,296,8,2368
67006,18829,9,61,3,183
67007,18829,710,253,7,1771
67008,18830,607,445,3,1335
67009,18830,1258,310,6,1860
67010,18830,993,420,4,1680
67011,18831,581,135,1,135
67012,18831,847,317,4,1268
67013,18832,367,382,7,2674
67014,18832,399,250,2,500
67015,18833,1011,233,8,1864
67016,18833,1186,343,1,343
67017,18833,582,117,1,117
67018,18833,944,38,7,266
67019,18834,214,223,5,1115
67020,18834,49,418,2,836
67021,18835,881,379,3,1137
67022,18835,880,240,7,1680
67023,18835,1048,371,1,371
67024,18835,211,162,1,162
67025,18836,320,219,1,219
67026,18836,226,379,1,379
67027,18836,769,212,9,1908
67028,18836,285,300,4,1200
67029,18837,1152,372,4,1488
67030,18837,1243,141,8,1128
67031,18837,561,406,4,1624
67032,18837,188,312,6,1872
67033,18838,44,230,3,690
67034,18838,931,485,8,3880
67035,18838,1010,201,7,1407
67036,18838,345,435,2,870
67037,18839,1034,316,3,948
67038,18839,725,175,9,1575
67039,18839,53,294,4,1176
67040,18839,770,438,7,3066
67041,18840,128,249,9,2241
67042,18840,272,185,2,370
67043,18841,879,124,9,1116
67044,18841,158,37,7,259
67045,18841,1240,68,3,204
67046,18842,995,73,1,73
67047,18842,1025,75,9,675
67048,18842,381,240,3,720
67049,18842,604,456,7,3192
67050,18842,314,326,4,1304
67051,18843,951,52,6,312
67052,18843,442,256,5,1280
67053,18843,1172,142,1,142
67054,18843,952,84,6,504
67055,18843,74,426,7,2982
67056,18844,1125,217,7,1519
67057,18844,155,256,1,256
67058,18844,980,32,6,192
67059,18844,215,439,6,2634
67060,18844,593,45,1,45
67061,18845,119,10,7,70
67062,18845,1092,378,7,2646
67063,18845,395,363,6,2178
67064,18846,130,481,6,2886
67065,18846,529,277,10,2770
67066,18847,1127,236,7,1652
67067,18847,1010,166,3,498
67068,18847,417,202,2,404
67069,18847,214,447,4,1788
67070,18847,413,69,6,414
67071,18848,315,52,4,208
67072,18848,402,201,1,201
67073,18848,1128,465,8,3720
67074,18848,410,170,8,1360
67075,18848,407,144,2,288
67076,18849,1114,373,8,2984
67077,18849,625,289,9,2601
67078,18850,1061,413,10,4130
67079,18850,362,82,3,246
67080,18850,930,38,3,114
67081,18850,832,103,7,721
67082,18850,1249,57,1,57
67083,18851,913,393,9,3537
67084,18851,744,278,8,2224
67085,18851,1175,37,6,222
67086,18851,1110,271,7,1897
67087,18851,7,325,3,975
67088,18852,545,483,8,3864
67089,18852,457,450,7,3150
67090,18852,1107,175,3,525
67091,18853,526,114,10,1140
67092,18853,251,318,8,2544
67093,18853,182,275,7,1925
67094,18853,373,147,2,294
67095,18854,447,464,8,3712
67096,18854,840,272,7,1904
67097,18855,803,53,3,159
67098,18855,578,400,1,400
67099,18855,229,171,4,684
67100,18856,324,345,2,690
67101,18856,90,425,3,1275
67102,18856,1235,498,6,2988
67103,18856,434,343,4,1372
67104,18856,1070,210,7,1470
67105,18857,413,433,9,3897
67106,18857,499,87,8,696
67107,18857,162,342,1,342
67108,18858,348,339,5,1695
67109,18858,523,84,9,756
67110,18859,187,106,4,424
67111,18859,393,66,8,528
67112,18859,748,81,2,162
67113,18859,240,171,3,513
67114,18859,330,299,7,2093
67115,18860,944,396,3,1188
67116,18860,489,161,9,1449
67117,18861,200,154,9,1386
67118,18861,319,37,4,148
67119,18861,1241,346,10,3460
67120,18861,364,443,2,886
67121,18862,26,483,10,4830
67122,18862,1081,108,8,864
67123,18862,755,298,5,1490
67124,18862,208,30,8,240
67125,18862,794,231,7,1617
67126,18863,770,350,6,2100
67127,18863,885,478,8,3824
67128,18863,1092,232,5,1160
67129,18863,435,197,4,788
67130,18864,514,421,5,2105
67131,18864,555,368,7,2576
67132,18864,240,257,8,2056
67133,18864,151,359,2,718
67134,18865,1016,180,4,720
67135,18865,368,62,4,248
67136,18865,201,85,7,595
67137,18865,494,196,5,980
67138,18866,383,397,6,2382
67139,18866,125,313,8,2504
67140,18866,58,14,9,126
67141,18866,1254,25,6,150
67142,18867,1102,33,3,99
67143,18867,210,486,5,2430
67144,18867,1170,264,9,2376
67145,18868,1083,79,9,711
67146,18868,1181,107,10,1070
67147,18868,714,161,4,644
67148,18868,1158,172,10,1720
67149,18869,158,187,2,374
67150,18869,1177,272,8,2176
67151,18869,995,454,2,908
67152,18870,438,252,7,1764
67153,18870,872,436,8,3488
67154,18871,489,229,7,1603
67155,18871,318,40,2,80
67156,18871,502,225,3,675
67157,18871,261,36,5,180
67158,18872,1009,499,9,4491
67159,18872,1120,352,1,352
67160,18872,758,307,8,2456
67161,18872,388,426,8,3408
67162,18873,326,233,4,932
67163,18873,160,348,2,696
67164,18873,1210,483,4,1932
67165,18873,80,285,9,2565
67166,18873,460,468,1,468
67167,18874,227,111,9,999
67168,18874,1128,309,7,2163
67169,18874,511,447,9,4023
67170,18874,542,72,3,216
67171,18875,1163,391,9,3519
67172,18875,1209,255,7,1785
67173,18876,194,93,3,279
67174,18876,340,402,3,1206
67175,18876,453,295,9,2655
67176,18876,6,160,3,480
67177,18877,706,400,7,2800
67178,18877,148,424,9,3816
67179,18878,837,447,5,2235
67180,18878,871,214,10,2140
67181,18879,1040,110,4,440
67182,18879,924,57,4,228
67183,18879,439,314,8,2512
67184,18880,415,68,10,680
67185,18880,940,73,3,219
67186,18881,529,260,6,1560
67187,18881,492,62,10,620
67188,18881,1232,65,6,390
67189,18882,155,32,3,96
67190,18882,740,398,6,2388
67191,18882,991,498,3,1494
67192,18883,176,470,4,1880
67193,18883,1070,418,2,836
67194,18884,559,369,4,1476
67195,18884,971,452,10,4520
67196,18885,1242,175,10,1750
67197,18885,270,64,8,512
67198,18885,997,496,9,4464
67199,18885,814,42,1,42
67200,18886,31,465,1,465
67201,18886,541,440,8,3520
67202,18886,337,476,5,2380
67203,18886,1003,39,1,39
67204,18886,30,114,1,114
67205,18887,1225,487,7,3409
67206,18887,386,262,4,1048
67207,18887,789,413,9,3717
67208,18887,580,22,7,154
67209,18888,39,101,5,505
67210,18888,982,254,8,2032
67211,18888,1047,32,9,288
67212,18888,200,493,9,4437
67213,18889,42,119,3,357
67214,18889,314,240,4,960
67215,18889,11,384,2,768
67216,18889,986,62,7,434
67217,18890,308,445,1,445
67218,18890,700,82,5,410
67219,18890,589,239,4,956
67220,18891,1184,294,10,2940
67221,18891,702,452,1,452
67222,18891,188,170,1,170
67223,18891,587,123,5,615
67224,18892,178,121,7,847
67225,18892,865,431,1,431
67226,18892,145,173,7,1211
67227,18892,1226,188,9,1692
67228,18893,1241,427,8,3416
67229,18893,240,464,6,2784
67230,18894,1100,308,8,2464
67231,18894,1252,168,9,1512
67232,18894,476,255,1,255
67233,18895,128,321,3,963
67234,18895,1045,170,4,680
67235,18895,1235,216,4,864
67236,18896,513,275,9,2475
67237,18896,809,39,6,234
67238,18896,63,253,3,759
67239,18896,697,139,7,973
67240,18897,1056,499,10,4990
67241,18897,573,403,3,1209
67242,18897,54,80,1,80
67243,18897,295,297,1,297
67244,18898,494,125,10,1250
67245,18898,345,428,8,3424
67246,18898,1050,212,5,1060
67247,18898,1037,385,6,2310
67248,18898,399,499,3,1497
67249,18899,816,357,5,1785
67250,18899,521,11,7,77
67251,18899,328,343,4,1372
67252,18899,638,23,5,115
67253,18900,149,248,7,1736
67254,18900,190,238,8,1904
67255,18900,1061,296,10,2960
67256,18900,26,381,9,3429
67257,18901,166,86,5,430
67258,18901,824,311,3,933
67259,18901,35,371,4,1484
67260,18901,554,220,9,1980
67261,18902,1131,442,8,3536
67262,18902,871,460,5,2300
67263,18902,76,265,5,1325
67264,18903,1031,220,8,1760
67265,18903,545,229,8,1832
67266,18903,819,64,5,320
67267,18903,426,36,6,216
67268,18903,368,226,5,1130
67269,18904,68,113,4,452
67270,18904,1207,258,7,1806
67271,18905,1033,231,5,1155
67272,18905,1245,467,3,1401
67273,18905,145,133,7,931
67274,18905,273,263,4,1052
67275,18906,48,336,8,2688
67276,18906,386,393,10,3930
67277,18906,118,430,6,2580
67278,18906,217,311,6,1866
67279,18906,1084,442,9,3978
67280,18907,544,192,3,576
67281,18907,1026,442,10,4420
67282,18907,98,482,1,482
67283,18907,953,246,4,984
67284,18908,1002,346,3,1038
67285,18908,1212,484,9,4356
67286,18908,581,126,6,756
67287,18909,889,221,4,884
67288,18909,1175,176,1,176
67289,18909,1235,31,8,248
67290,18909,1144,62,3,186
67291,18910,488,130,8,1040
67292,18910,1095,264,6,1584
67293,18910,1033,337,5,1685
67294,18910,228,314,5,1570
67295,18910,102,152,3,456
67296,18911,820,167,6,1002
67297,18911,248,267,10,2670
67298,18911,853,279,3,837
67299,18911,968,225,5,1125
67300,18911,1156,72,2,144
67301,18912,732,258,6,1548
67302,18912,905,313,6,1878
67303,18912,975,435,8,3480
67304,18912,706,48,1,48
67305,18912,1169,343,5,1715
67306,18913,593,480,10,4800
67307,18913,126,341,4,1364
67308,18913,247,234,5,1170
67309,18913,177,257,5,1285
67310,18913,416,435,5,2175
67311,18914,382,492,8,3936
67312,18914,1227,463,9,4167
67313,18914,105,156,4,624
67314,18914,717,402,5,2010
67315,18915,1156,267,7,1869
67316,18915,672,323,3,969
67317,18915,58,371,9,3339
67318,18916,830,145,1,145
67319,18916,661,75,10,750
67320,18916,770,17,8,136
67321,18916,762,362,9,3258
67322,18917,1162,165,5,825
67323,18917,106,22,6,132
67324,18917,853,64,9,576
67325,18917,213,371,7,2597
67326,18918,1138,42,10,420
67327,18918,26,68,6,408
67328,18918,856,296,5,1480
67329,18918,317,110,6,660
67330,18918,700,356,2,712
67331,18919,284,243,3,729
67332,18919,119,137,7,959
67333,18919,581,421,6,2526
67334,18919,922,130,3,390
67335,18920,936,203,3,609
67336,18920,1127,405,8,3240
67337,18920,216,480,3,1440
67338,18920,260,285,1,285
67339,18920,766,81,8,648
67340,18921,383,288,1,288
67341,18921,1203,111,10,1110
67342,18921,697,467,5,2335
67343,18922,1048,143,5,715
67344,18922,663,165,1,165
67345,18922,598,228,6,1368
67346,18923,373,370,1,370
67347,18923,311,458,3,1374
67348,18923,252,358,6,2148
67349,18923,1144,106,5,530
67350,18924,201,23,3,69
67351,18924,858,474,4,1896
67352,18924,1012,107,4,428
67353,18924,404,483,1,483
67354,18925,614,160,4,640
67355,18925,751,362,10,3620
67356,18925,287,416,8,3328
67357,18925,217,480,3,1440
67358,18925,176,493,1,493
67359,18926,1247,439,9,3951
67360,18926,735,401,1,401
67361,18926,625,324,3,972
67362,18926,967,374,1,374
67363,18927,1145,17,7,119
67364,18927,631,34,5,170
67365,18928,408,13,4,52
67366,18928,498,434,9,3906
67367,18929,748,112,8,896
67368,18929,853,472,4,1888
67369,18929,420,30,6,180
67370,18929,473,137,5,685
67371,18930,1168,424,1,424
67372,18930,738,38,8,304
67373,18930,203,264,5,1320
67374,18930,1251,332,2,664
67375,18931,323,328,8,2624
67376,18931,43,315,1,315
67377,18931,15,190,9,1710
67378,18931,972,481,8,3848
67379,18932,1179,99,9,891
67380,18932,642,53,7,371
67381,18933,398,15,6,90
67382,18933,43,124,5,620
67383,18934,999,466,7,3262
67384,18934,1075,66,4,264
67385,18935,1128,220,6,1320
67386,18935,1002,186,3,558
67387,18935,1217,96,6,576
67388,18935,971,361,1,361
67389,18936,444,317,7,2219
67390,18936,39,249,8,1992
67391,18936,226,103,9,927
67392,18937,450,16,6,96
67393,18937,341,314,4,1256
67394,18937,98,22,2,44
67395,18938,1072,394,4,1576
67396,18938,1231,298,5,1490
67397,18938,393,78,7,546
67398,18938,353,77,4,308
67399,18939,46,384,1,384
67400,18939,114,359,3,1077
67401,18939,1241,326,1,326
67402,18939,671,124,7,868
67403,18939,351,327,8,2616
67404,18940,114,183,6,1098
67405,18940,1066,212,8,1696
67406,18940,127,350,4,1400
67407,18940,803,276,1,276
67408,18940,603,365,2,730
67409,18941,1098,179,10,1790
67410,18941,524,25,2,50
67411,18941,936,88,6,528
67412,18941,113,138,8,1104
67413,18941,552,449,1,449
67414,18942,1147,84,8,672
67415,18942,1163,337,7,2359
67416,18942,1059,103,7,721
67417,18943,487,174,1,174
67418,18943,1097,57,6,342
67419,18944,753,105,6,630
67420,18944,755,141,2,282
67421,18944,1212,173,8,1384
67422,18945,661,381,4,1524
67423,18945,580,262,1,262
67424,18946,547,126,2,252
67425,18946,328,390,7,2730
67426,18946,224,252,10,2520
67427,18947,759,420,8,3360
67428,18947,372,195,2,390
67429,18947,487,212,7,1484
67430,18947,1004,49,4,196
67431,18948,76,65,5,325
67432,18948,53,15,2,30
67433,18948,16,87,8,696
67434,18949,1218,346,7,2422
67435,18949,1239,179,1,179
67436,18949,1118,397,9,3573
67437,18949,931,424,4,1696
67438,18950,889,309,9,2781
67439,18950,1138,54,2,108
67440,18950,1022,308,1,308
67441,18951,411,381,8,3048
67442,18951,53,277,3,831
67443,18952,393,370,4,1480
67444,18952,189,83,8,664
67445,18952,466,222,7,1554
67446,18952,306,79,2,158
67447,18952,611,65,1,65
67448,18953,120,68,5,340
67449,18953,355,258,8,2064
67450,18953,649,246,4,984
67451,18953,470,340,5,1700
67452,18953,513,306,6,1836
67453,18954,922,50,9,450
67454,18954,200,277,10,2770
67455,18954,1159,131,6,786
67456,18954,1233,230,7,1610
67457,18955,1197,487,8,3896
67458,18955,277,88,1,88
67459,18956,1150,101,6,606
67460,18956,233,267,5,1335
67461,18957,1095,30,1,30
67462,18957,990,461,2,922
67463,18957,585,241,6,1446
67464,18957,1159,500,7,3500
67465,18957,283,265,10,2650
67466,18958,822,446,5,2230
67467,18958,417,144,3,432
67468,18958,28,454,1,454
67469,18958,204,75,10,750
67470,18958,1053,157,5,785
67471,18959,635,419,8,3352
67472,18959,729,450,2,900
67473,18959,583,180,7,1260
67474,18959,699,244,7,1708
67475,18959,1030,346,3,1038
67476,18960,1148,197,10,1970
67477,18960,970,139,2,278
67478,18960,903,73,4,292
67479,18960,1059,189,9,1701
67480,18960,821,189,1,189
67481,18961,97,337,5,1685
67482,18961,997,174,5,870
67483,18961,559,414,5,2070
67484,18962,244,182,10,1820
67485,18962,1166,226,8,1808
67486,18963,925,197,3,591
67487,18963,1000,233,1,233
67488,18963,787,445,9,4005
67489,18963,1026,82,4,328
67490,18964,1253,136,4,544
67491,18964,1078,12,6,72
67492,18964,308,391,9,3519
67493,18964,1064,404,1,404
67494,18965,555,133,1,133
67495,18965,316,222,5,1110
67496,18965,1187,302,6,1812
67497,18966,300,329,10,3290
67498,18966,1025,71,1,71
67499,18966,340,38,7,266
67500,18967,251,126,4,504
67501,18967,939,474,6,2844
67502,18967,365,404,5,2020
67503,18967,165,294,5,1470
67504,18967,1029,307,9,2763
67505,18968,448,212,6,1272
67506,18968,250,350,7,2450
67507,18968,342,176,4,704
67508,18969,129,321,4,1284
67509,18969,1193,82,3,246
67510,18969,624,152,3,456
67511,18969,541,141,7,987
67512,18969,680,36,1,36
67513,18970,954,318,5,1590
67514,18970,284,300,5,1500
67515,18970,901,293,1,293
67516,18970,488,272,10,2720
67517,18970,1241,330,9,2970
67518,18971,317,241,6,1446
67519,18971,1179,339,3,1017
67520,18972,89,381,3,1143
67521,18972,870,308,8,2464
67522,18972,138,373,10,3730
67523,18972,918,315,10,3150
67524,18973,718,51,1,51
67525,18973,696,486,7,3402
67526,18973,815,135,10,1350
67527,18973,590,254,2,508
67528,18973,933,298,8,2384
67529,18974,688,149,7,1043
67530,18974,1107,355,5,1775
67531,18974,631,123,10,1230
67532,18974,1079,167,6,1002
67533,18974,370,488,9,4392
67534,18975,590,43,9,387
67535,18975,758,343,9,3087
67536,18976,448,84,8,672
67537,18976,820,430,4,1720
