order_id,customer_id,order_date,delivery_date
18439,8025,2020-08-30,2023-12-31
18440,8026,2022-03-12,2023-08-08
18441,8026,2021-01-04,2023-09-21
18442,8026,2020-12-21,2023-09-07
18443,8026,2021-08-13,2023-03-02
18444,8027,2020-07-28,2023-12-29
18445,8027,2020-09-08,2023-06-14
18446,8028,2020-11-26,2023-07-10
18447,8029,2022-07-21,2023-05-24
18448,8029,2021-02-03,2023-01-23
18449,8029,2021-01-08,2023-03-14
18450,8030,2022-02-17,2023-02-21
18451,8030,2021-09-13,2023-05-13
18452,8030,2021-02-03,2023-03-13
18453,8031,2020-03-14,2024-01-01
18454,8032,2021-06-16,2023-02-16
18455,8032,2022-08-02,2023-04-05
18456,8033,2021-04-23,2023-03-16
18457,8033,2022-11-20,2023-10-31
18458,8034,2020-09-28,2023-04-18
18459,8034,2021-01-22,2023-02-12
18460,8034,2022-09-23,2023-10-27
18461,8034,2021-05-23,2023-11-15
18462,8035,2021-04-01,2023-10-16
18463,8035,2022-06-05,2023-02-11
18464,8035,2022-11-10,2023-02-12
18465,8035,2021-07-18,2023-01-29
18466,8036,2022-08-16,2023-05-28
18467,8036,2020-10-29,2023-07-13
18468,8037,2021-12-10,2023-02-05
18469,8038,2020-10-04,2023-02-02
18470,8039,2022-01-23,2023-05-11
18471,8040,2020-04-08,2023-08-11
18472,8040,2021-02-28,2023-04-08
18473,8040,2020-08-29,2023-07-19
18474,8041,2020-11-16,2023-11-17
18475,8041,2021-08-04,2023-04-06
18476,8041,2020-03-08,2023-04-24
18477,8042,2020-11-11,2023-07-27
18478,8042,2022-03-11,2023-04-02
18479,8043,2021-03-06,2023-10-05
18480,8043,2021-04-01,2023-02-24
18481,8043,2021-03-04,2023-12-30
18482,8044,2022-09-07,2023-05-05
18483,8044,2022-11-26,2023-04-11
18484,8045,2020-05-30,2023-01-27
18485,8045,2022-12-04,2023-06-10
18486,8046,2022-04-18,2023-03-25
18487,8046,2022-05-16,2023-10-28
18488,8047,2020-05-19,2023-11-19
18489,8047,2020-01-26,2023-05-13
18490,8047,2020-04-02,2023-09-23
18491,8048,2021-07-30,2023-01-21
18492,8048,2022-09-16,2023-12-02
18493,8048,2022-02-27,2023-09-30
18494,8048,2022-03-02,2023-06-16
18495,8049,2022-11-27,2023-04-01
18496,8049,2021-07-05,2023-03-30
18497,8049,2020-09-05,2023-02-09
18498,8049,2021-10-27,2023-04-30
18499,8050,2020-11-19,2023-08-05
18500,8050,2020-09-27,2023-03-12
18501,8051,2021-03-20,2023-01-11
18502,8052,2021-12-27,2023-03-02
18503,8052,2020-01-11,2023-02-02
18504,8052,2021-09-11,2023-12-27
18505,8052,2022-02-19,2023-04-10
18506,8053,2022-10-29,2023-11-06
18507,8053,2021-06-27,2023-02-01
18508,8053,2020-04-08,2023-06-13
18509,8053,2022-11-26,2023-10-16
18510,8054,2022-01-13,2023-11-18
18511,8055,2020-08-18,2023-05-01
18512,8055,2021-07-27,2023-07-27
18513,8055,2020-01-11,2023-12-20
18514,8055,2020-03-13,2023-12-02
18515,8056,2020-01-19,2023-03-20
18516,8056,2020-09-21,2023-03-15
18517,8057,2020-10-17,2023-12-20
18518,8057,2022-11-26,2023-12-28
18519,8057,2021-11-07,2023-09-05
18520,8058,2021-06-11,2023-10-19
18521,8058,2021-06-09,2023-12-02
18522,8059,2022-08-07,2023-12-18
18523,8059,2021-03-15,2023-10-28
18524,8060,2022-09-30,2023-06-12
18525,8060,2020-07-20,2023-12-07
18526,8061,2021-04-11,2023-09-26
18527,8061,2021-04-05,2023-06-18
18528,8062,2020-01-17,2023-10-06
18529,8063,2022-08-21,2023-09-30
18530,8063,2021-07-14,2023-05-03
18531,8063,2020-03-02,2023-06-26
18532,8064,2021-11-19,2023-06-09
18533,8064,2021-04-18,2023-03-13
18534,8064,2022-09-24,2023-02-11
18535,8065,2020-01-21,2023-12-02
18536,8065,2020-11-14,2023-04-15
18537,8066,2020-10-21,2023-10-26
18538,8066,2020-04-28,2023-11-04
18539,8066,2022-07-31,2023-05-24
18540,8066,2022-09-08,2023-03-18
18541,8067,2022-06-13,2023-09-18
18542,8068,2020-05-04,2023-09-27
18543,8068,2020-10-09,2023-11-23
18544,8068,2020-01-12,2023-08-09
18545,8068,2021-05-02,2023-07-02
18546,8069,2021-09-08,2023-12-05
18547,8069,2021-04-16,2023-06-01
18548,8069,2022-12-14,2023-03-06
18549,8070,2021-02-09,2023-03-08
18550,8070,2022-09-13,2023-05-03
18551,8071,2021-12-30,2023-09-19
18552,8072,2022-02-19,2023-05-27
18553,8073,2022-02-16,2023-07-01
18554,8073,2020-12-04,2023-04-26
18555,8074,2020-11-18,2023-05-09
18556,8074,2020-11-13,2023-02-12
18557,8074,2020-10-19,2023-12-10
18558,8074,2020-10-21,2023-01-26
18559,8075,2021-06-15,2023-12-10
18560,8075,2022-12-30,2023-09-19
18561,8075,2020-12-29,2023-10-29
18562,8075,2022-03-30,2023-04-15
18563,8076,2021-10-02,2023-05-03
18564,8076,2020-07-08,2023-07-23
18565,8077,2020-01-05,2023-12-28
18566,8077,2021-04-30,2023-04-14
18567,8077,2022-07-13,2023-01-10
18568,8078,2020-10-01,2023-10-23
18569,8078,2020-01-11,2023-12-09
18570,8078,2020-08-08,2023-05-15
18571,8079,2020-12-05,2023-11-18
18572,8079,2022-03-23,2023-07-13
18573,8080,2021-07-17,2023-12-05
18574,8080,2020-12-28,2023-02-21
18575,8080,2021-06-30,2023-01-17
18576,8080,2021-06-24,2023-12-01
18577,8081,2021-01-12,2023-09-04
18578,8081,2020-11-24,2023-05-14
18579,8081,2022-02-17,2023-10-28
18580,8081,2022-03-28,2023-10-29
18581,8082,2021-08-25,2023-08-05
18582,8082,2022-01-02,2023-05-02
18583,8082,2020-04-14,2023-07-01
18584,8082,2022-09-05,2023-11-09
18585,8083,2022-05-13,2023-06-26
18586,8083,2022-06-28,2023-08-14
18587,8084,2020-11-26,2023-08-11
18588,8084,2022-10-16,2023-09-07
18589,8084,2021-01-16,2023-11-23
18590,8084,2022-01-20,2023-06-10
18591,8085,2021-01-22,2023-01-11
18592,8085,2022-04-12,2023-03-18
18593,8085,2021-12-24,2023-10-05
18594,8086,2022-04-20,2023-04-26
18595,8086,2021-04-22,2023-01-04
18596,8087,2020-05-12,2023-02-01
18597,8087,2022-10-15,2023-03-29
18598,8088,2022-04-09,2023-10-16
18599,8088,2020-06-23,2023-11-04
18600,8088,2022-08-07,2023-01-30
18601,8088,2021-03-13,2023-03-14
18602,8089,2021-09-28,2023-07-04
18603,8089,2020-09-13,2023-06-03
18604,8089,2021-10-06,2023-02-19
18605,8090,2022-06-25,2023-11-27
18606,8091,2020-10-13,2023-11-10
18607,8091,2020-05-24,2023-10-30
18608,8091,2021-04-29,2023-11-01
18609,8091,2022-02-25,2023-08-02
18610,8092,2020-03-02,2023-11-23
18611,8092,2021-07-19,2023-11-20
18612,8093,2021-03-28,2023-09-23
18613,8093,2020-09-21,2023-08-16
18614,8094,2022-01-12,2023-04-16
18615,8095,2020-02-27,2023-12-18
18616,8096,2022-11-02,2023-09-10
18617,8096,2021-09-04,2023-01-08
18618,8097,2020-08-07,2023-02-17
18619,8098,2022-11-21,2023-06-19
18620,8098,2021-02-03,2023-01-18
18621,8099,2021-12-05,2023-02-25
18622,8099,2022-12-10,2024-01-01
18623,8099,2021-01-09,2023-12-18
18624,8100,2022-12-02,2023-05-21
18625,8100,2020-09-30,2023-02-13
18626,8100,2021-02-24,2023-10-10
18627,8101,2021-03-23,2023-04-15
18628,8101,2022-02-27,2023-03-01
18629,8102,2021-01-31,2023-02-20
18630,8102,2020-12-31,2023-11-08
18631,8102,2021-06-10,2023-04-13
18632,8102,2021-04-02,2023-11-05
18633,8103,2020-09-08,2023-01-27
18634,8103,2021-10-23,2023-01-13
18635,8103,2022-09-16,2023-03-24
18636,8103,2020-05-31,2023-03-10
18637,8104,2021-12-23,2023-08-19
18638,8104,2022-06-18,2023-07-21
18639,8104,2020-11-12,2023-12-16
18640,8104,2021-03-27,2023-07-14
18641,8105,2021-06-25,2023-01-13
18642,8105,2022-11-07,2023-01-03
18643,8106,2021-04-07,2023-11-26
18644,8106,2022-01-25,2023-05-27
18645,8106,2020-01-21,2023-08-08
18646,8106,2021-08-22,2023-12-19
18647,8107,2022-05-29,2023-08-07
18648,8108,2022-09-03,2023-05-01
18649,8108,2020-09-02,2023-09-10
18650,8109,2022-03-23,2023-07-23
18651,8110,2022-08-15,2023-11-20
18652,8110,2022-06-02,2023-07-20
18653,8110,2021-04-22,2023-04-28
18654,8111,2021-10-20,2023-10-19
18655,8111,2022-12-09,2023-11-18
18656,8111,2021-04-19,2023-11-27
18657,8111,2021-03-21,2023-08-14
18658,8112,2022-10-04,2023-05-02
18659,8112,2020-01-16,2023-03-09
18660,8112,2022-09-07,2023-07-11
18661,8113,2021-01-01,2023-07-05
18662,8113,2020-11-06,2023-02-04
18663,8113,2022-09-02,2023-08-03
18664,8113,2020-04-14,2023-01-22
18665,8114,2022-07-03,2023-06-22
18666,8114,2022-03-06,2023-06-10
18667,8115,2021-04-06,2023-12-16
18668,8115,2022-02-26,2023-07-27
18669,8115,2022-02-26,2023-12-14
18670,8115,2021-05-19,2023-11-03
18671,8116,2021-05-14,2023-12-05
18672,8117,2020-02-20,2023-07-07
18673,8117,2022-03-29,2023-10-29
18674,8118,2022-12-18,2023-06-14
18675,8118,2020-09-25,2023-07-28
18676,8119,2022-02-13,2023-05-02
18677,8120,2021-04-11,2023-12-27
18678,8120,2022-12-31,2023-11-14
18679,8120,2020-07-18,2023-11-01
18680,8120,2021-06-10,2023-11-01
18681,8121,2022-10-09,2023-12-10
18682,8122,2020-02-04,2023-12-13
18683,8122,2020-11-04,2023-05-30
18684,8123,2021-12-03,2023-08-14
18685,8124,2022-05-05,2023-07-31
18686,8124,2021-06-06,2023-12-06
18687,8124,2021-05-24,2023-03-12
18688,8125,2022-10-02,2023-10-16
18689,8125,2021-10-27,2023-12-05
18690,8125,2020-09-28,2023-09-03
18691,8125,2021-10-30,2023-01-02
18692,8126,2020-01-06,2023-07-25
18693,8126,2020-03-10,2023-09-30
18694,8126,2022-08-09,2023-05-09
18695,8126,2020-07-09,2023-02-27
18696,8127,2021-02-15,2023-09-09
18697,8127,2022-11-10,2023-02-02
18698,8127,2020-04-30,2023-01-06
18699,8127,2022-07-12,2023-09-17
18700,8128,2021-01-17,2023-07-31
18701,8128,2020-03-13,2023-05-03
18702,8129,2020-09-07,2023-02-15
18703,8129,2021-10-04,2023-07-27
18704,8130,2022-10-10,2023-02-18
18705,8131,2021-04-12,2023-09-12
18706,8131,2020-09-09,2023-10-29
18707,8132,2020-10-23,2023-07-08
18708,8132,2022-11-25,2023-03-17
18709,8132,2022-01-16,2023-04-22
18710,8132,2020-07-22,2023-11-02
18711,8133,2021-03-27,2023-05-10
18712,8133,2020-01-12,2023-09-25
18713,8133,2021-08-28,2023-02-02
18714,8134,2022-12-15,2023-04-20
18715,8134,2022-02-09,2023-11-04
18716,8134,2020-04-04,2023-07-20
18717,8135,2020-05-22,2023-06-17
18718,8135,2022-01-16,2023-07-08
18719,8136,2022-03-18,2023-05-10
18720,8137,2022-03-10,2023-05-14
18721,8137,2021-07-07,2023-01-03
18722,8137,2020-11-06,2023-03-11
18723,8137,2022-01-26,2023-11-15
18724,8138,2021-12-03,2023-02-23
18725,8138,2021-03-21,2023-02-19
18726,8139,2020-04-21,2023-05-12
18727,8139,2021-07-15,2023-07-07
18728,8139,2020-02-25,2023-12-14
18729,8139,2020-06-15,2023-12-23
18730,8140,2022-10-29,2023-02-02
18731,8140,2020-06-03,2023-11-04
18732,8140,2020-03-22,2023-08-08
18733,8140,2021-10-29,2023-05-17
18734,8141,2022-08-29,2023-09-08
18735,8141,2022-02-13,2023-04-25
18736,8142,2021-03-11,2023-09-18
18737,8142,2020-03-01,2023-11-28
18738,8142,2022-12-04,2023-09-27
18739,8143,2020-05-06,2023-12-14
18740,8143,2022-03-01,2023-10-15
18741,8144,2020-06-30,2023-09-14
18742,8144,2021-11-14,2023-09-30
18743,8144,2020-03-18,2023-10-14
18744,8145,2020-07-25,2023-09-10
18745,8145,2021-06-11,2023-07-30
18746,8146,2022-05-02,2023-11-01
18747,8147,2022-05-19,2023-04-23
18748,8147,2020-07-23,2023-01-26
18749,8148,2022-03-16,2023-09-23
18750,8148,2021-07-20,2023-05-31
18751,8149,2021-04-08,2023-07-29
18752,8150,2022-12-21,2023-03-21
18753,8150,2022-09-29,2023-10-22
18754,8150,2022-03-15,2023-01-03
18755,8150,2022-04-26,2023-07-06
18756,8151,2020-07-26,2023-06-08
18757,8151,2022-08-23,2023-01-22
18758,8151,2022-02-19,2023-06-02
18759,8152,2022-05-07,2023-09-09
18760,8152,2021-07-24,2023-09-01
18761,8152,2021-07-16,2023-12-30
18762,8153,2021-04-18,2023-08-07
18763,8153,2020-09-22,2023-04-20
18764,8153,2022-12-30,2023-10-11
18765,8153,2021-01-23,2023-03-25
18766,8154,2022-11-07,2023-12-20
18767,8155,2022-04-04,2023-09-11
18768,8155,2022-11-21,2023-07-05
18769,8155,2022-12-09,2023-01-31
18770,8156,2020-05-06,2023-10-04
18771,8156,2022-10-20,2023-03-13
18772,8156,2020-04-27,2023-02-12
18773,8157,2022-06-16,2023-11-16
18774,8157,2021-07-17,2023-02-11
18775,8157,2022-02-28,2023-04-21
18776,8158,2021-06-25,2023-04-23
18777,8159,2021-04-25,2023-11-15
18778,8160,2020-12-20,2023-03-19
18779,8160,2021-11-29,2023-07-21
18780,8161,2021-07-07,2023-05-01
18781,8162,2020-03-17,2023-04-16
18782,8162,2022-05-02,2023-02-27
18783,8162,2021-01-13,2023-10-25
18784,8163,2020-01-30,2023-11-06
18785,8163,2020-09-21,2023-12-04
18786,8163,2021-11-09,2023-06-25
18787,8164,2021-09-06,2023-05-29
18788,8164,2022-12-13,2023-02-13
18789,8164,2022-07-04,2023-08-18
18790,8165,2021-11-28,2023-08-29
18791,8166,2021-11-10,2023-03-26
18792,8167,2020-11-17,2023-10-07
18793,8168,2021-06-04,2023-03-23
18794,8168,2021-05-31,2023-03-11
18795,8169,2020-01-17,2023-06-11
18796,8169,2022-11-22,2023-11-06
18797,8170,2020-12-08,2023-08-02
18798,8170,2022-05-12,2023-10-24
18799,8171,2022-06-21,2023-05-18
18800,8172,2021-12-30,2023-10-19
18801,8172,2020-07-07,2023-07-26
18802,8172,2022-02-17,2023-10-24
18803,8173,2022-06-22,2023-01-13
18804,8173,2022-07-30,2023-06-14
18805,8173,2022-09-05,2023-07-17
18806,8174,2020-10-23,2023-06-16
18807,8174,2020-04-09,2023-09-18
18808,8174,2022-06-23,2023-11-26
18809,8175,2020-05-19,2023-01-10
18810,8176,2022-04-30,2023-02-19
18811,8177,2021-01-13,2023-10-29
18812,8177,2020-08-01,2023-02-07
18813,8177,2021-09-11,2023-02-10
18814,8178,2020-08-19,2023-08-01
18815,8178,2021-09-09,2023-03-07
18816,8179,2022-08-24,2023-11-21
18817,8179,2021-12-25,2023-11-24
18818,8180,2021-04-01,2023-11-20
18819,8180,2020-03-05,2023-07-08
18820,8180,2020-10-10,2023-04-21
18821,8180,2020-02-21,2023-09-09
18822,8181,2021-02-20,2023-01-25
18823,8181,2022-04-24,2023-06-28
18824,8182,2021-09-02,2023-09-24
18825,8182,2020-10-24,2023-08-30
18826,8183,2020-04-14,2023-04-07
18827,8183,2022-07-20,2023-08-06
18828,8184,2020-03-15,2023-05-10
18829,8184,2021-08-02,2023-05-24
18830,8184,2021-11-16,2023-09-29
18831,8184,2020-04-11,2023-05-16
18832,8185,2020-09-27,2023-07-09
18833,8185,2020-11-21,2023-09-17
18834,8186,2021-12-11,2023-12-29
18835,8187,2020-02-08,2023-04-21
18836,8188,2020-09-29,2023-08-10
18837,8189,2022-03-19,2023-07-21
18838,8189,2021-05-01,2023-07-09
18839,8189,2022-09-23,2023-06-10
18840,8189,2021-12-22,2023-03-13
18841,8190,2022-01-09,2023-10-18
18842,8190,2020-10-08,2023-04-17
18843,8191,2020-07-24,2023-06-08
18844,8191,2020-02-28,2023-09-30
18845,8191,2020-12-29,2023-10-02
18846,8192,2022-12-26,2023-04-08
18847,8192,2021-01-23,2023-06-27
18848,8192,2020-08-16,2023-08-22
18849,8192,2021-12-23,2023-12-14
18850,8193,2021-12-05,2023-03-30
18851,8194,2021-01-15,2023-08-30
18852,8194,2022-08-19,2023-08-09
18853,8194,2022-08-18,2023-10-29
18854,8195,2022-02-02,2023-07-11
18855,8195,2021-09-30,2023-07-22
18856,8195,2021-07-31,2023-08-27
18857,8196,2021-06-07,2023-01-27
18858,8196,2022-08-01,2023-01-10
18859,8196,2022-01-22,2023-08-14
18860,8197,2021-06-03,2023-03-30
18861,8198,2020-12-04,2023-08-10
18862,8199,2021-11-07,2023-12-11
18863,8199,2021-05-06,2023-02-08
18864,8200,2022-08-27,2023-12-20
18865,8200,2021-09-13,2023-09-13
18866,8200,2022-01-03,2023-09-06
18867,8200,2020-10-16,2023-12-31
18868,8201,2021-07-12,2023-04-12
18869,8201,2022-03-07,2023-05-17
18870,8201,2021-06-10,2023-08-19
18871,8201,2020-07-16,2023-02-06
18872,8202,2021-08-05,2023-05-19
18873,8202,2021-08-28,2023-09-19
18874,8203,2022-08-21,2023-03-01
18875,8203,2022-05-26,2023-10-18
18876,8203,2021-10-16,2023-08-08
18877,8204,2021-04-19,2023-02-15
18878,8204,2021-08-03,2023-10-31
18879,8204,2020-04-28,2023-11-27
18880,8204,2020-06-09,2023-12-03
18881,8205,2021-12-05,2023-03-06
18882,8205,2021-07-12,2023-10-17
18883,8205,2022-04-12,2023-02-21
18884,8206,2020-06-07,2023-06-15
18885,8206,2021-07-30,2023-01-12
18886,8206,2022-07-25,2023-10-28
18887,8206,2020-03-31,2023-02-22
18888,8207,2022-03-08,2023-10-07
18889,8208,2022-08-11,2023-06-18
18890,8208,2022-05-03,2023-04-19
18891,8208,2021-04-08,2023-05-28
18892,8208,2021-05-09,2023-10-30
18893,8209,2021-12-19,2023-04-12
18894,8209,2022-12-13,2023-08-16
18895,8210,2021-08-14,2023-01-15
18896,8210,2020-10-28,2023-08-16
18897,8211,2021-04-22,2023-10-14
18898,8212,2022-08-14,2023-03-14
18899,8213,2020-08-11,2023-02-15
18900,8213,2022-12-07,2023-03-05
18901,8213,2022-10-09,2023-10-08
18902,8213,2020-01-31,2023-10-26
18903,8214,2020-11-21,2023-10-30
18904,8215,2021-03-26,2023-10-10
18905,8215,2020-05-23,2023-05-22
18906,8215,2020-08-05,2023-01-05
18907,8215,2021-12-07,2023-04-01
18908,8216,2020-11-18,2023-02-26
18909,8216,2021-11-29,2023-11-22
18910,8216,2022-08-15,2023-01-14
18911,8216,2020-01-16,2023-09-27
18912,8217,2022-08-25,2023-10-24
18913,8218,2022-12-05,2023-07-25
18914,8218,2020-07-03,2023-10-23
18915,8219,2022-11-22,2023-11-27
18916,8220,2022-12-12,2023-11-26
18917,8220,2020-07-22,2023-06-22
18918,8220,2021-01-29,2023-10-04
18919,8221,2020-12-26,2023-05-25
18920,8221,2021-09-20,2023-08-31
18921,8221,2021-02-02,2023-02-26
18922,8222,2022-01-02,2023-04-17
18923,8222,2020-06-29,2023-12-27
18924,8222,2021-06-15,2023-11-21
18925,8223,2021-09-08,2023-04-01
18926,8223,2020-10-01,2023-11-06
18927,8224,2022-03-16,2023-11-25
18928,8224,2020-04-26,2023-07-03
18929,8225,2020-03-04,2023-01-11
18930,8226,2020-04-01,2023-09-01
18931,8226,2021-02-09,2023-02-19
18932,8227,2022-12-16,2023-01-12
18933,8227,2020-05-21,2023-10-22
18934,8227,2021-03-02,2023-10-20
18935,8228,2020-12-13,2023-08-08
18936,8228,2020-08-09,2023-09-20
18937,8229,2021-06-22,2023-05-28
18938,8229,2021-09-16,2023-11-26
18939,8229,2021-05-05,2023-08-22
18940,8230,2022-06-15,2023-07-05
18941,8231,2020-05-05,2023-09-20
18942,8231,2021-12-18,2023-03-04
18943,8231,2021-08-13,2023-04-26
18944,8232,2022-05-27,2023-11-07
18945,8233,2020-12-21,2023-10-19
18946,8234,2020-07-04,2023-03-26
18947,8235,2022-12-03,2023-02-27
18948,8235,2020-12-04,2023-10-14
18949,8235,2021-07-30,2023-05-07
18950,8235,2021-08-29,2023-12-19
18951,8236,2022-03-10,2023-08-21
18952,8236,2022-01-09,2023-12-15
18953,8237,2020-10-18,2023-07-29
18954,8237,2020-04-08,2023-09-20
18955,8237,2021-02-20,2023-12-16
18956,8237,2021-12-23,2023-05-25
18957,8238,2020-06-21,2023-07-15
18958,8238,2020-04-08,2023-02-14
18959,8238,2021-01-30,2023-10-19
18960,8238,2022-10-07,2023-11-30
18961,8239,2022-10-02,2023-08-24
18962,8239,2020-08-28,2023-03-11
18963,8239,2022-03-06,2023-01-15
18964,8239,2021-09-18,2023-02-06
18965,8240,2021-03-07,2023-11-15
18966,8240,2020-05-05,2023-04-08
18967,8241,2020-12-21,2023-02-06
18968,8241,2020-04-17,2023-10-20
18969,8242,2020-06-25,2023-02-02
18970,8242,2020-04-27,2023-10-28
18971,8243,2022-01-14,2023-03-06
18972,8244,2020-10-27,2023-05-24
18973,8244,2020-04-23,2023-02-19
18974,8244,2022-07-30,2023-11-24
18975,8244,2020-12-29,2023-03-19
18976,8245,2021-06-22,2023-06-10
18977,8245,2022-07-25,2023-09-12
18978,8245,2021-11-23,2023-02-13
18979,8246,2022-02-22,2023-03-28
18980,8246,2020-07-07,2023-04-07
18981,8246,2020-12-28,2023-12-16
18982,8246,2022-06-29,2023-04-24
18983,8247,2020-08-24,2023-11-02
18984,8247,2022-02-20,2023-07-29
18985,8248,2020-10-29,2024-01-01
18986,8249,2021-06-15,2023-10-02
18987,8249,2020-12-30,2023-06-05
18988,8249,2021-06-09,2023-01-12
18989,8249,2021-07-23,2023-08-24
18990,8250,2020-05-23,2023-06-07
18991,8250,2020-10-25,2023-11-08
18992,8250,2022-03-03,2023-09-29
18993,8250,2021-07-06,2023-11-25
18994,8251,2020-09-08,2023-09-25
18995,8251,2020-09-09,2023-09-09
18996,8252,2021-05-26,2023-07-17
18997,8252,2022-06-14,2023-09-28
18998,8253,2021-10-02,2023-03-16
18999,8254,2021-09-04,2023-04-01
19000,8254,2020-01-07,2023-04-02
19001,8254,2022-06-08,2023-03-10
19002,8254,2022-08-26,2023-05-19
19003,8255,2020-09-30,2023-10-30
19004,8255,2020-03-15,2023-08-25
19005,8255,2021-09-18,2023-09-11
19006,8255,2022-05-31,2023-07-18
19007,8256,2021-10-29,2023-10-21
19008,8256,2021-01-27,2023-09-04
19009,8256,2021-12-06,2023-04-05
19010,8257,2022-12-27,2023-11-15
19011,8258,2021-06-24,2023-11-26
19012,8258,2020-02-18,2023-05-26
19013,8259,2021-04-07,2023-04-29
19014,8259,2021-10-23,2023-01-08
19015,8259,2020-09-09,2023-08-06
19016,8259,2022-09-11,2023-09-23
19017,8260,2020-06-05,2023-12-26
19018,8260,2022-04-08,2023-04-28
19019,8260,2020-12-31,2023-11-10
19020,8260,2021-06-15,2023-06-12
19021,8261,2021-01-30,2023-12-15
19022,8261,2020-02-18,2023-05-29
19023,8262,2021-01-24,2023-05-16
19024,8262,2021-07-25,2023-10-05
19025,8263,2022-03-19,2023-02-13
19026,8263,2020-04-27,2023-12-29
19027,8263,2022-04-07,2023-04-26
19028,8264,2021-05-31,2023-01-02
19029,8264,2020-02-22,2023-03-19
19030,8264,2021-06-14,2023-09-05
19031,8264,2021-08-11,2023-07-05
19032,8265,2021-11-16,2023-11-21
19033,8265,2022-05-10,2023-10-27
19034,8265,2022-02-18,2023-09-07
19035,8265,2022-02-14,2023-11-10
19036,8266,2021-09-09,2023-04-05
19037,8266,2021-09-24,2023-04-05
19038,8266,2021-11-01,2023-08-14
19039,8267,2020-08-01,2023-08-20
19040,8267,2021-08-21,2023-09-25
19041,8267,2021-05-29,2023-03-23
19042,8267,2022-04-25,2023-07-24
19043,8268,2022-02-20,2023-11-13
19044,8269,2021-01-19,2023-07-19
19045,8269,2022-06-08,2023-06-27
19046,8270,2021-01-19,2023-06-07
19047,8271,2020-02-08,2023-12-21
19048,8271,2022-05-30,2023-06-17
19049,8271,2020-06-16,2023-05-20
19050,8271,2022-02-08,2023-08-19
19051,8272,2021-11-18,2023-08-28
19052,8272,2021-01-09,2023-05-18
19053,8273,2020-07-15,2023-08-26
19054,8273,2022-05-17,2023-10-14
19055,8274,2020-06-03,2023-06-30
19056,8274,2021-10-12,2023-11-09
19057,8275,2022-09-09,2023-09-01
19058,8275,2020-12-01,2023-05-11
19059,8276,2022-10-24,2023-05-01
19060,8277,2021-03-29,2023-04-26
19061,8277,2020-01-22,2023-05-02
19062,8278,2021-01-08,2023-07-20
19063,8278,2020-07-28,2023-01-22
19064,8278,2022-04-02,2023-10-21
19065,8278,2022-11-22,2023-05-03
19066,8279,2020-03-30,2023-08-06
19067,8279,2022-08-14,2023-11-30
19068,8279,2022-09-24,2023-06-26
19069,8280,2022-04-28,2023-05-20
19070,8281,2021-09-19,2023-12-01
19071,8281,2021-04-01,2023-01-02
19072,8281,2022-09-30,2023-10-11
19073,8281,2020-03-23,2023-01-13
19074,8282,2020-09-02,2023-06-14
19075,8282,2022-09-07,2023-11-24
19076,8282,2021-09-26,2023-09-14
19077,8282,2020-02-21,2023-08-19
19078,8283,2022-11-05,2023-03-08
19079,8283,2022-04-04,2023-02-28
19080,8283,2022-04-23,2023-02-08
19081,8284,2022-01-09,2023-05-14
19082,8284,2022-03-02,2023-07-31
19083,8284,2022-03-12,2023-05-26
19084,8285,2021-09-03,2023-05-21
19085,8285,2020-10-19,2023-08-15
19086,8285,2020-06-08,2023-10-10
19087,8286,2020-05-19,2023-03-24
19088,8286,2020-09-25,2023-07-05
19089,8287,2020-06-11,2023-03-23
19090,8287,2022-10-14,2023-02-06
19091,8287,2021-11-08,2023-06-29
19092,8287,2020-08-08,2023-10-10
19093,8288,2022-07-13,2023-06-05
19094,8289,2021-08-13,2023-04-19
19095,8289,2021-07-26,2023-03-20
19096,8289,2021-10-19,2023-04-09
19097,8290,2020-04-05,2023-02-20
19098,8290,2022-02-20,2023-09-02
19099,8290,2022-07-30,2023-09-24
19100,8291,2021-01-18,2023-04-28
19101,8291,2021-02-05,2023-08-09
19102,8292,2021-03-31,2023-04-23
19103,8293,2022-01-14,2023-10-02
19104,8293,2022-10-09,2023-08-19
19105,8293,2022-10-22,2023-12-26
19106,8294,2022-08-13,2023-05-07
19107,8295,2020-07-25,2023-02-07
19108,8296,2021-08-09,2023-06-24
19109,8296,2020-10-10,2023-09-28
19110,8296,2020-12-06,2023-03-04
19111,8296,2020-01-13,2023-07-12
19112,8297,2022-06-30,2023-03-14
19113,8298,2020-10-18,2023-04-20
19114,8298,2021-08-28,2023-09-02
19115,8299,2022-05-17,2023-06-24
19116,8300,2021-06-27,2023-06-18
19117,8300,2022-03-09,2023-01-13
19118,8300,2021-02-09,2023-08-25
19119,8301,2022-12-17,2023-04-21
19120,8302,2020-06-03,2023-11-18
19121,8303,2021-12-19,2023-04-12
19122,8303,2020-02-05,2023-05-30
19123,8303,2022-05-26,2023-11-25
19124,8304,2022-03-30,2023-07-20
19125,8304,2021-11-16,2023-06-30
19126,8305,2022-11-09,2023-11-13
19127,8306,2020-03-14,2023-02-22
19128,8306,2021-08-28,2023-03-13
19129,8307,2021-03-16,2023-08-07
19130,8308,2020-02-26,2023-11-20
19131,8308,2022-06-16,2023-12-13
19132,8308,2021-02-08,2023-07-04
19133,8308,2021-04-21,2023-04-05
19134,8309,2021-06-08,2023-09-19
19135,8309,2021-08-19,2023-06-15
19136,8309,2020-06-15,2023-05-08
19137,8310,2020-10-06,2023-07-22
